signo|sīgnō|āvī, ātus, āre|||to set a mark upon, mark, mark out, designate, press, imprint, cut, imprint, had stained, To impress with a seal, seal, seal up, affix a seal to, to be established, imprinted, To mark with a stamp, stamp, coin, To distinguish, adorn, decorate, to point out, signify, indicate, designate, express, singled out, To distinguish, note, mark||||signo
signum|sīgnum|ī|n||a mark, token, sign, indication, proof||||signum
silenda|silenda|ōrum|n||things not to be spoken, secrets||||silenda
silens|silēns|entis||adj.|still, calm, quiet, silent, the dead, m, the dead||||silens
silentium|silentium|ī|n||a being still, keeping silence, noiselessness, stillness, silence, kept silence, silence obtained, to give a signal for silence, without applause, to pass over in silence, nothing is said, obscurity, prevailed, disclose, stillness, silence, at the dead of night, stillness, quietness, solitude, freedom from disturbance, faultlessness, perfectness, A standstill, cessation, repose, inaction, tranquillity||||silentium
Silenus|Sīlēnūs|ī|m||the snub-nosed and drunken tutor of Bacchus,||||Silenus
sileo|sileō|uī, &mdash;, ēre|||to be noiseless, be still, be silent, keep silence, not speak of, keep silent about, suppress, To be still, keep quiet, remain inactive, rest, cease||||sileo
siler|sīler|eris|n||a brook-willow||||siler
silesco|silēscō|&mdash;, &mdash;, ere|||to become still, fall silent, grow calm||||silesco
silex|silex|icis|m||a hard stone, flint, flint-stone, fire-stone, granite, As a symbol of hardness or fixedness of character, Lime-stone||||silex
silicernium|silicernium|ī|n||a funeral feast; hence, of an old man||||silicernium
siligo|silīgō|inis|f||winter-wheat; hence, fine wheaten flour||||siligo
siliqua|siliqua|ae|f||Of leguminous plants, a pod, husk||||siliqua
sillybus|sillybus|ī|m||see sittybos||||sillybus
silurus|silūrus|ī|m||the sheat-fish||||silurus
silus|silus|||adj.|pug-nosed, snub-nosed||||silus
silva|silva||f||a wood, forest, woodland, A plantation of trees, orchard, grove, crop, bush, foliage, foliage, of wood, Trees, above the water, a crowd, mass, abundance, quantity, supply, material, a vast forest, a bristling forest||||silva
Silvanus|Silvānus|ī|m||a god of woods and plantations, sylvan deities||||Silvanus
silvesco|silvēscō|&mdash;, &mdash;, ere|||to grow wild, run wild||||silvesco
silvestris|silvestris|e||adj.|of a wood, of forest, overgrown with woods, wooded, woody, a she-wolf, woodmen, forest-trees, n, woodlands, Growing wild, wild, uncultivated, rough, Sylvan, rural, pastoral||||silvestris
silvicola|silvicola|ae|m||inhabiting woods, sylvan||||silvicola
silvicultrix|silvicultrīx|īcis|f|adj.|living in the woods||||silvicultrix
silvosus|silvōsus|||adj.|full of woods, woody||||silvosus
simia|sīmia|ae|f||an ape||||simia
simile|simile|is|n||a comparison, likeness, parallel, simile||||simile
similis|similis|e||adj.|like, resembling, similar, that look like their fathers, a likeness of Aristotle||||similis
similiter|similiter|||adv.|in like manner, in the same way, likewise, similarly, more accurately, just so||||similiter
similitudo|similitūdō|inis|f||likeness, resemblance, similitude, to resemble more closely, closely resembling royalty, Analogy, reasoning from precedents, Sameness, uniformity, monotony, a comparison, simile, similitude, by way of comparison||||similitudo
similo|(similō)|see simulo.|||||||similo
simiolus|sīmiolus|ī|m||a little ape||||simiolus
simius|sīmius|ī|m||an ape, imitator||||simius
simplex|simplex|icis||adj.|simple, single, plain, uncompounded, unmixed, free from risk, absolute, one by one, without torture, they met death in various ways, more than once, single, simple, without dissimulation, open, frank, straightforward, direct, guileless, artless, sincere, ingenuous, too straightforward||||simplex
simplicitas|simplicitās|ātis|f||simplicity, frankness, openness, artlessness, candor, directness, naturalness||||simplicitas
simpliciter|simpliciter|||adv.|simply, plainly, without complication, straightforwardly, naturally, directly, of themselves, for nothing else than, merely, Plainly, openly, frankly, artlessly, ingenuously, candidly||||simpliciter
simplum|simplum|ī|n||that which is single, a number taken once||||simplum
simpulum|simpulum|ī|n||a small ladle for use in sacrifices, a tempest in a teapot||||simpulum
simpuvium|simpuvium|ī|n||a vessel for offering liquids, sacrificial bowl||||simpuvium
simul|simul|||adv.|at the same time, together, at once, simultaneously, while going, cum, together with, cum, et, et . . . et, atque, -que, at the same time, at once, together, as well, both, et, etiam, at the same time, also, further, likewise, at the same time, also, likewise, enim, and at the same time, and also, partly . . . partly, at once . . . and, not only . . . but at the same time, though . . . yet also, atque or ac, as soon as, ut, as soon as, immediately after, et, as soon as, upon my arrival, primum, as soon as ever, as soon as||||simul
simulac|simul-ac|see simul.|||||||simulac
simulacrum|simulācrum|ī|n||a likeness, image, figure, portrait, effigy, statue, An image, reflection, form, shade, phantom, ghost, A mnemonic sign, figure, emblem, A description, portraiture, characterization, a shadow, semblance, appearance, imitation, pretence, mock-fights||||simulacrum
simulamen|simulāmen|inis|n||a copy, imitation||||simulamen
simulans|(simulāns, antis)|||adj.|imitative||||simulans
simulate|simulātē|||adv.|feignedly, in pretence, insincerely||||simulate
simulatio|simulātiō|ōnis|f||an assumption, false show, feigning, shamming, pretence, feint, insincerity, deceit, hypocrisy, simulation, under the guise of, under the pretence of engaging them for Faustus||||simulatio
simulator|simulātor|ōris|m||a copier, imitator, A feigner, pretender, simulator, a master of irony||||simulator
simulatque|simul-atque|see simul.|||y||||simulatque
simulo|simulō||||to make like, imitate, copy, represent, assume the form of, counterfeit Troy, depict, imaging, represents the earth producing, To represent, feign, assume the appearance of, pretend, counterfeit, simulate, by pretending fear, to pretend that she was dead, pretend to be sick||||simulo
simultas|simultās|ātis|f||a hostile encounter, dissension, enmity, rivalry, jealousy, grudge, hatred, animosity||||simultas
simus|sīmus|||adj.|flat-nosed, snub-nosed||||simus
sin|sīn||||if however, if on the contrary, but if, aliter or minus, but if not||||sin
sincere|sincērē|||adv.|uprightly, honestly, candidly, sincerely||||sincere
sinceritas|sincēritās|ātis|f||purity, integrity||||sinceritas
sincerus|sincērus|||adj.|clean, pure, sound, uninjured, whole, entire, clean, unmixed, sound, genuine, pure, true, candid, truthful||||sincerus
sinciput|sīnciput|pitis|n||a half head, a cheek, jowl||||sinciput
sine|si-ne||||without||||sine
singillatim|singillātim or singulātim|||adv.|one by one, singly, severally, individually, to individuals||||singillatim
singularis|singulāris|e||adj.|one by one, one at a time, alone, single, solitary, singular, solitary, exclusive dominion, peculiar.&mdash;Plur. m, the select horse, body-guard, Singular, unique, matchless, unparalleled, extraordinary, remarkable||||singularis
singulariter|singulāriter|||adv.|particularly, exceedingly||||singulariter
singulatim|singulātim|||adv.|see singillatim||||singulatim
singuli|singulī|ae, e||adj.|one at a time, single, separate, several, individual, in common . . . than severally, nations and individuals.&mdash;Distrib., one to each, separate, single, each one a boy, each successive day||||singuli
singultim|singultim|||adv.|sobbingly, hesitatingly||||singultim
singulto|singultō|&mdash;, ātus, āre|||to hiccup, sob, spurting, in the death agony||||singulto
singultus|(singultus, ūs)||m||a sobbing, panting, choking, convulsive sigh, sing, plur, The death-rattle||||singultus
singulus|(singulus)|see singuli.|||||||singulus
sinister|sinister|tra, trum||adj.|left, on the left, on the left hand, at the left side, on the left wing, f, on the left, m, favorable, auspicious, fortunate, lucky, unlucky, unfavorable, inauspicious, wrong, perverse, improper, Unlucky, injurious, adverse, unfavorable, bad, n., of evil||||sinister
sinistra|sinistra|ae|f||see sinister||||sinistra
sinistre|sinistrē|||adv.|badly, wrongly, perversely||||sinistre
sinistrorsus|sinistrōrsus or sinistrōrsum|||adv.|towards the left side, to the left||||sinistrorsus
sino|sinō|sīvī|||to let down, set, fix, To let, suffer, allow, permit, give leave, let be, forbear, be quiet, suffers to be dismayed, let him come, let me know, leave arms to men, Sy, De, would I let him?, let me alone||||sino
sinuatus|sinuātus||||P. of sinuo||||sinuatus
sinum|sīnum|ī|n||a large vessel of earthenware, pot, jar||||sinum
sinuo|sinuō|āvī, ātus, āre|||to bend, wind, curve, bow, swell out in curves, bend, extends in a curve||||sinuo
sinuosus|sinuōsus|||adj.|full of curves, full of folds, bent, winding, curved, sinuous, serpentine||||sinuosus
sinus|sinus|ūs|m||a bent surface, curve, fold, hollow, coil||||sinus
siparium|sīparium|ī|n||a small curtain drawn between the scenes, behind the scenes, to the stage||||siparium
sipho|sīphō|ōnis|n||a siphon||||sipho
siquando|sīquandō|||adv.|if ever, if at any time; see quando||||si2
siquidem|siquidem||||if only, if indeed||||si3
siquis|sīquis|see 2 quis and si.|||d||||si5
Siren|Sīrēn|ēnis|f||a Siren.&mdash;Plur., the Sirens (mvthical birds with virgins' faces, who enticed sailors by sweet songs and then destroyed them)||||Siren
siris|sīris, sīrit||||ൽ||||siris
Sirius|Sīrius|ī|m||the dog-star, Sirius||||Sirius1
Sirius|Sīrius|||adj.|of Sirius||||Sirius2
sirpea|sirpea, sirpus|see scirp-.|||s||||sirpea
sirus|sīrus|ī|m||a pit for storing grain, underground granary||||sirus
sis|sīs|for si vis; see 1 volo.|||||||sis2
sis|sīs||||||||sis1
siser|siser|eris|n||a plant with an esculent root, skirwort||||siser
sisto|sistō|stitī, status, ere|||to cause to stand, place, set, set up, fix, plant, plant your foot, plant the dart in his face, to cause to be placed, will see you safe home, To place, convey, send, lead, take, conduct, bring, will be carried by me to, reflex., to betake oneself, present oneself, come, to produce, cause to appear, that Quinctius shall appear to answer Naevius, as surety for his appearance, to make good the vadimonium, keep the undertaking, appear to answer, To cause to stand, fix, establish, confirm, to stand firm, endure, To arrest, stop, check, cause to halt, gradum or pedem, will halt, if not retreat, make a stand, halt, to rest, stay, to end, put an end to, stop, cause to cease, check, allay, impers., to be checked, be endured, be remedied, posse, and no relief is possible, but, the case is hopeless, that the crisis could scarcely be met, even by union, any condition is endurable||||sisto
sistrum|sīstrum|ī|n||a brazen rattle, Isisrattle (used by the Egyptians, esp. in the festivals of Isis)||||sistrum
sisymbrium|sisymbrium|ī|n||wild-thyme (consecrated to Venus)||||sisymbrium
Sisyphius|Sīsyphius|||adj.|of Sisyphus (son of Aeolus)||||Sisyphius
sitella|sitella|ae|f||an urn for lots||||sitella
siticulosus|sitīculōsus|||adj.|dry, parched, arid||||siticulosus
sitiens|sitiēns|entis||adj.|thirsting, thirsty, dry, athirst, Dry, parched, arid, without moisture, parching, thirsting for, desiring eagerly, greedy, eager||||sitiens
sitienter|sitienter|||adv.|thirstily, eagerly, greedily||||sitienter
sitio|sitiō|īvī, &mdash;, īre|||to thirst, be thirsty, are thirsted for, To be dried up, be parched, want moisture, to thirst after, long for, desire eagerly, covet||||sitio
sitis|sitis|is|f||thirst||||sitis
Sittianus|Sittiānus|||adj.|of a Sittius||||Sittianus
sittybos|sittybos (-bus)|ī|m||a title, titlepage (a strip of parchment bearing the title of a roll or book)||||sittybos
situs|situs|ūs|m||a situation, position, site, location, station, structure, a&lt;*&gt;ran&lt;*&gt;ement, Idleness, sloth, inactivity, sluggishness, forgetfulness, The effect of neglect, rust, mould, mustiness, dust, dirt, filth||||situs2
situs|situs|||adj.|placed, set, lying, situate, lying, situate, laid out, ready for burial, Laid at rest, buried, interred, placed, situated, fixed, present, ready, within the reach of all.&mdash;Lying, resting, dependent, as far as lies in us||||situs1
sive|sī-ve or seu||||or if||||sive
smaragdus|smaragdus|ī|m||a green precious stone, cmerald, beryl, jasper||||smaragdus
smaris|smaris|idis|f||a small sea-fish||||smaris
smilax|smīlax|acis|f||bindweed, withwind. &mdash;Persou., a girl who was transformed to smilax||||smilax
Smintheus|Smintheus||m||the Sminthean, a surname of Apollo||||Smintheus
soboles|(sobolēs, sobolēscō)|see subol-.|||rly, greedily||||soboles
sobrie|sōbriē|||adv.|moderately, temperately||||sobrie
sobrinus|sōbrīnus|ī|m||a cousin by the mother's side, mother's sister's child, cousin-german||||sobrinus
sobrius|sōbrius|||adj.|not drunk, sober, Free from drunkenness, moderate, Sober, moderate, temperate, continent, sober, self-possessed, sensible, prudent, reasonable, cautious, prudently||||sobrius
soccus|soccus|ī|m||a low-heeled shoe, light shoe, Grecian shoe, slipper, sock||||soccus
socer|socer|erī|m||a father-in-law, parents-inlaw, A son's father-in-law||||socer
socia|socia|ae|f||a sharer, partner, companion, associate, sister and wife||||socia
sociabilis|sociābilis|e||adj.|to be joined together, close, intimate||||sociabilis
socialis|sociālis|e||adj.|of companionship, of allies, allied, confederate, of the allies, wars of the allies, Of marriage, conjugal, nuptial||||socialis
socialiter|sociāliter|||adv.|accommodatingly, in a spirit of fellowship||||socialiter
societas|societās|ātis|f||fellowship, association, union, community, society, A copartnership, association in business, A company of publicans, revenue farmers' association, A political league, alliance, confederacy||||societas
