sepimentum|sepimentum|sēpīmentum, sēpiō| see saepi-. |||OTE|||
sepono|sepono|sē-pōnō| posuī, positus, ere|||to lay apart, set aside, put by, separate, pick out, select |||
sepositus|sepositus|sēpositus|||adj.| , distant, remote, Distinct, special, Choice, select |||
sepse|sepse|sēpse| contracted for se ipse. |||LECT|||
septem|septem|septem or VII|||| , seven, the seven sages, wise men of Greece |||
September|September|September| bris|m|| , of seven, seventh, in the seventh month, Of the seventh month, of September |||
septemdecem|septemdecem|septem-decem or septemdecim (septend-), or XVII|||adj.|seventeen |||
septemfluus|septemfluus|septemfluus|||adj.| , sevenfoldflowing, with seven mouths |||
septemgeminus|septemgeminus|septem-geminus|||adj.|sevenfold |||
septemplex|septemplex|septemplex| plicis||adj.| , sevenfold, of seven layers of ox-hides, with seven mouths |||
septemtrio|septemtrio|septemtriō (septent-), or septem triō| ōnis|m|| , the seven stars of the Wagon, Wain, Great Bear, the Little Bear.&mdash;The northern regions, northern sky, north, The north wind |||
septemtrionalis|septemtrionalis|septemtriōnālis (septentri-)| e||adj.| , of the north.&mdash;Plur. n, the northern parts |||
septemtriones|septemtriones|septemtriōnes| see septemtrio. |||ation|||
septemvir|septemvir|septem-vir or VIIvir| virī|m||one of a board of seven, one of seven commissioners |||
septemviralis|septemviralis|septemvirālis or VIIvirālis| e||adj.| , of the septemvirs, septemviral, m, the septemvirs |||
septemviratus|septemviratus|(septemvirātus or VIIvirātus, ūs)||m|| , the office of a septemvir, septemvirate, sing |||
septemviri|septemviri|septem-virī| see septemvir. |||io. |||ation
septenarius|septenarius|septēnārius|||adj.| , containing seven, consisting of seven.&mdash;Plur. m, verses of seven feet each |||
septendecim|septendecim|septendecim| see septemdecem. ||||||ation
septeni|septeni|septēnī| ae, a||| , seven each, sixteen and seventeen years old.&mdash; Seven at once, seven together |||
septentrio|septentrio|septentriō, septentriōnālis| see septemtri-. |||EN TOGETHER|||
septiens|septiens|septiēns (-tiēs)|||| , seven times, seven thousand times a hundred thousand sesterces |||
septimani|septimani|septimānī| ōrum|m|| , soldiers of the seventh legion |||
septimum|septimum|septimum|||adv.| , for the seventh time |||
septimus|septimus|septimus or septumus|||| , the seventh, seventeenth vote |||
septingentesimus|septingentesimus|septingentēsimus|||| , the seven hundredth |||
septiremis|septiremis|septirēmis| e||adj.| , with seven banks of oars |||
septuagesimus|septuagesimus|septuāgēsimus|||| , the seventieth |||
septuaginta|septuaginta|septuāgintā or LXX|||| , seventy |||
septum|septum|(sēptum)| see saepta. |||CE|||
septunx|septunx|septūnx| ūncis|m|| , seven twelfths, seven ounces |||
sepulcralis|sepulcralis|sepulcrālis (-chrālis)| e||adj.| , of a tomb, sepulchral, a funeral torch |||
sepulcretum|sepulcretum|sepulcrētum| ī|n|| , a burial-place, cemetery |||
sepulcrum|sepulcrum|sepulcrum or sepulchrum| ī|n|| , a place where a corpse is buried, burial-place, grave, tomb, sepulchre, the epitaphs.&mdash;A place where a corpse is burned, A cenotaph, the dead |||
sepultura|sepultura|sepultūra| ae|f|| , a burial, interment, funeral obsequies, sepulture, The burning of a dead body, cremation |||
sepultus|sepultus|sepultus||||P. of sepelio |||
sequax|sequax|sequāx| ācis||adj.|following, seeking after, pur suing, sequacious |||
sequens|sequens|sequēns| entis||adj.| , next, following, subsequent, n, the sequel |||
sequester|sequester|sequester| tris or tra, tre||adj.| , inter mediate, mediating, negotiating, m., a depositary, trustee, mediator, agent of bribery, go-between, f., under the protection of a truce |||
sequius|sequius|sequius|||||||
sequor|sequor|sequor|||dep.| , to follow, come after, follow after, attend, accompany, to march, cannot be drawn out, which you fortunately have worn, To follow, succeed, come after, come next, and so forth, To go to, seek, be bound for, have for a destination, To follow, chase, pursue, To follow, fall to the share of, belong to, to follow, succeed, result, ensue, take the rank of, to befall, ensue, To follow, take as guide, comply with, accede to, obey, imitate, adopt, conform to, have imitated, shall be influenced by, obey the will, To follow, pursue, strive after, aim at, seek, to follow, be proved, To follow naturally, come easily, be readily controlled, be obtained without effort |||
sequutor|sequutor|sequūtor| see secutor. |||ap|||
sera1|sera|sera| ae|f|| , a bar, cross-bar, bolt |||
sera2|sera|sēra|||adv.| , late, late in flowering |||
Serapis|Serapis|Serāpis||m||an Egyptian god |||
serenitas|serenitas|serēnitās| ātis|f|| , clearness, serenity, fair weather, favorableness, serenity |||
sereno|sereno|serēnō| &mdash;, &mdash;, āre ||| , to make clear, clear up, make serene, growing clear |||
serenus|serenus|serēnus|||adj.| , clear, fair, bright, serene, n., a clear sky, fair weather, in a cloudless sky, cheerful, glad, joyous, tranquil, bright, serene |||
seria|seria|sēria| ae|f||a cylindrical earthen vessel, large jar, tun, cask |||
Sericus|Sericus|Sēricus|||adj.|of the Seres, Seric, Tartar, Chinese |||
series|series|seriēs| &mdash;||| , a row, succession, series, chain, a series, chain, connection, train, sequence, succession, order, course, connection, succession, A line of descent, lineage |||
serio|serio|sēriō|||adv.| , in earnest, seriously, in all sincerity |||
serius1|serius|sērius|||adj.| , grave, earnest, serious, n., earnestness, seriousness, serious matters, earnest discourse |||
serius2|serius|sērius||||nt|||
sermo|sermo|sermō| ōnis|m|| , continued speech, talk, conversation, discourse, conversation by correspondence with you.&mdash;A set conversation, learned talk, discourse, disputation, discussion, An utterance, declaration, speech, remark, expression, Ordinary speech, talk, conversational language, Prose, Conversational verse, satire, Common talk, report, rumor, this talk of the town, calumny, occasion for talk.&mdash;A manner of speaking, mode of expression, language, style, diction, A language, speech |||
sermocinor|sermocinor|sermōcinor| ātus, ārī||dep.| , to talk, parley, converse, discourse |||
sermunculus|sermunculus|sermunculus| ī|m|| , common talk, report, rumor |||
sero2|sero|serō| &mdash;, sertus, ere ||| , to bind together, interweave, entwine, P. perf., of mail, to join, connect, link together, combine, compose, contrive, linked with, is arranged, engaging in continual wars, compose |||
sero1|sero|serō| sēvī, satus, ere ||| , to sow, plant, to bestrew, plant, sow, cultivate, to beget, bring forth, produce, P. perf., begotten, born, sprung, son of Anchises, daughters of Pelias, to sow the seeds of, found, establish, produce, cause, excite, stir up, To scatter, spread, disseminate |||
sero3|sero|sērō|||adv.| , late, at a late hour, Late, at a late period, sooner or later, too late, Too late, are wise too late |||
serpens|serpens|serpēns| entis |f|| , a creeping thing, creeper, crawler, snake, serpent |||
serpentigena|serpentigena|serpentigena| ae|m|| , serpent-born, sprung from a serpent |||
serpentipes|serpentipes|serpentipēs| pedis|m|| , serpentfooted |||
serperastra|serperastra|serperastra (serpir-)| ōrum|n||knee-splints, knee-bandages (to straighten the legs of children): hence (of officers, holding soldiers in check) |||
serpillum|serpillum|serpillum| see serpullum. ||||||
serpo|serpo|serpō| psī, ptus, ere ||| , to creep, crawl, to move slowly, pass imperceptibly, creep along, proceed gradually, to creep, crawl, extend gradually, grow imperceptibly, m&lt;*&gt;e way stealthily, spread abroad, increase, prevail, to crawl, be low |||
serpullum|serpullum|serpullum||n||thyme, wild-thyme |||
serra|serra|serra| ae|f|| , a saw |||
serracum|serracum|serrācum or sarrācum| ī|n||a heavy wagon, cart, dray (with two wheels and closed sides) |||
serratus|serratus|serrātus|||adj.| , serrated.&mdash;Plur. m, coins with notched edges |||
serrula|serrula|serrula| ae|f|| , a small saw |||
serta|serta|serta| ōrum|n|||||
sertae|sertae|sertae| ārum|f|| , wreaths of flowers, garlands |||
sertus|sertus|sertus||||P. of 2 sero |||
serum1|serum|serum| ī|n|| , the watery part of curdled milk, whey |||
serum2|serum|sērum|||adv.| , late at night |||
serus|serus|sērus|||adj.|a late time, late hour |||
serva|serva|serva| ae ||| , a female slave, hand-woman, maid |||
servabilis|servabilis|servābilis| e||adj.| , to be rescued, which none can rescue |||
servans|servans|(servāns)| antis||adj.| , keeping, observant |||
servator|servator|servātor| ōris|m|| , a preserver, deliverer, a saviour |||
servatrix|servatrix|servātrīx| īcis|f|| , she that preserves, a saviour, deliverer |||
servilis|servilis|servīlis| e||adj.| , of a slave, slavish, servile, like slaves, dread of a servile insurrection, a band of slaves |||
serviliter|serviliter|servīliter|||adv.| , like a slave, slavishly, servilely |||
servio|servio|serviō|||| , to be a servant, be enslaved, serve, be in service, to be devoted, serve, labor for, aim at, have regard to, To be subject, be governed by, be enslaved to, To comply with, court, humor, gratify, conform, flatter, to be under a servitude, be subject to an easement |||
servitium|servitium|servitium| ī|n|| , the condition of a slave, service, slavery, servitude, as your servant, free from slavery, servitude, subjection, Collect., a body of servants, Servants |||
servitus|servitus|servitūs| ūtis|f|| , the condition of a servant, slavery, serfdom, service, servitude, under a just and kind master, Servitude, subjection, a liability, easement, servitude, Collect., slaves, servants, the throng of lovers |||
servo|servo|servō| āvī, ātus, āre ||| , to make safe, save, keep unharmed, preserve, guard, keep, protect, deliver, rescue, To keep, lay up, preserve, reserve, retain, store, to keep, keep to, hold, remain in, dwell in, inhabit, to keep, keep to, preserve, maintain, observe, provided public rights were not violated, to maintain the price, to keep in view, give heed, pay attention, take care, watch, observe, kept watch, beware, to observe, to observe the lightning |||
servola|servola|servola (servula)| ae|f|| , a young female servant, handmaid |||
servolus|servolus|servolus (servulus)| ī|m|| , a young slave, young man-servant, boy |||
servus2|servus|servus or servos| ī|m|| , a slave, servant, serf, serving-man, slaves of the public, a slave, servant, vassal, subject |||
servus1|servus|servus or servos|||adj.| , slavish, Of slaves, belonging to slaves, for servants, subject to a servitude, under an easement |||
sescenaris|sescenaris|sēscēnāris| e||adj.| , of one and a half years, eighteen months old |||
sesceni|sesceni|sēscēnī (sexcēnī)| ae, a||adj. | , six hundred each |||
sescentesimus|sescentesimus|sēscentēsimus (sexc-)|||adj. | , the six hundredth |||
sescenti|sescenti|sēscentī (sexcentī)| ae, a||adj. | , six hundred, a thousand, immense number, vast multitude, any amount, n, numberless other things |||
sescenties|sescenties|sēscentiēs| see sexcenties. |||hundred each |||
sese|sese|sēsē|||||||
seselis|seselis|seselis| is|f||meadow saxifrage, hartwort, seseli |||
sesqui|sesqui|sēsqui|||adv. | , one half, by a half |||
sesquialter|sesquialter|sēsqui-alter| era, erum||adj.|once and a half |||
sesquimodius|sesquimodius|sēsqui-modius| ī|m||a peck and a half |||
sesquioctavus|sesquioctavus|sēsqui-octāvus|||adj. |containing nine eighths, one and an eighth |||
sesquipedalis|sesquipedalis|sēsqui-pedālis| e||adj.|of a foot and a half, half a yard long |||
sesquiplaga|sesquiplaga|sēsqui-plāga| ae|f||a blow and a half |||
sesquiplex|sesquiplex|sēsquiplex| plicis||adj.| , taken one and a half times, once and a half as much |||
sesquitertius|sesquitertius|sēsqui-tertius|||adj.|containing one and a third, of four thirds |||
sessilis|sessilis|sessilis| e||adj.| , for sitting upon |||
sessio|sessio|sessiō| ōnis|f|| , a sitting, postures in sitting.&mdash;A seat, sitting-place, A sitting idly, loitering, tarrying, A session |||
sessito|sessito|sessitō| āvī, &mdash;, āre||| , to keep sitting, rest |||
sessiuncula|sessiuncula|sessiuncula| ae|f|| , a little group small circle |||
sessor|sessor|sessor| ōris|m|| , one who sits, a sitter, spectator, An inhabitant, resident |||
sestertius|sestertius|sēstertius or HS|||adj. | , two and a half, m, plur, a sesterce, n, milia, thousands of sesterces, distr., card., centena milia, n, nummus, price, at an insignificant sum, for a trifle |||
set|set|set| old for sed. |||D LONG|||
seta|seta|(sēta)| see saeta. ||||||
setiger|setiger|(sētiger, sētōsus)| see saet-. ||||||
setius|setius|sētius (sēcius)|||adv. | , less, in a less degree, negatives, nevertheless |||
seu|seu|seu| see sive. ||||||
severe|severe|sevērē|||adv.| , gravely, seriously, austerely, rigidly, severely |||
severitas|severitas|sevēritās| ātis|f|| , seriousness, gravity, sternness, strictness, severity |||
severus|severus|sevērus|||adj.| , serious, sober, grave, strict, austere, stern, severe, sober, grave, serious, severe, austere, disagreeable, oppressive, tart, Harsh, rough, crabbed, rigid, severe, stern, Severe, dreadful, gloomy |||
sevoco|sevoco|sē-vocō| āvī, ātus, are|||to call apart, lead aside, summon away, withdraw |||
sevum|sevum|sēvum (seb-)| ī|n||tallow, suet, grease |||
sex1|sex|sex or VI|||adj. | , six, six or seven, a board of six magistrates, council of selectmen |||
sex2|sex|sex prīmī| see sex. ||| |||
sexageni|sexageni|sexāgēnī| ae, a||adj. | , sixty each, sixty at a time |||
