flammularius|Inscr. flammulaire (soldat qui porte une bannière).
Flevus|c. Flevo
Fontus|fils de Janus, dieu des sources
fragus|v. suffrago
Fritigernus|Amm. Fritigernus (roi des Goths, qui défit et tua l'empereur Valens).
fusurarius|fondeur
gargarismus|gargarisme.
Gaudiosus|nom d'homme
Gelasimus|Gélasime (nom d'esclave).
Geminius|nom d'h.
girgillus|Isid. cylindre (tourné par une manivelle pour puiser de l'eau).
Glaucippus|Glaucippe (nom d'homme).
gongrus|congre [poisson de mer]
Guthalus|fleuve de Germanie
habrotonus|Lucr. aurone (plante médicinale).
haliaetus|grand aigle de mer.
Halonesonnesus|île de la mer Égée, près de la Macédoine
helichrysus|immortelle jaune [fleur]
helucus|assoupissement, somnolence
herediolus|c. herediolum
Herius|nom d'homme
hexagonus|hexagone
hierobulbus|muscari [plante]
Hierus|nom d'homme
hirceus|sorte de boudin [pour les sacrifices]
holocrysus|- 1 - immortelle (fleur). - 2 - un basilic.
Horisius|fleuve de Mysie
horismus|définition [rhét.]
hosticulus|petit ennemi
hydromantius|hydromancien
Hyius|nom d'homme
hyosciamus|jusquiame
Hyperiscus|fils de Priam
Hypnus|nom d'un esclave
hypodromus|promenade couverte
Hypsizonus|montagne de Macédoine
Iacobus2|nom d'homme
Ialmenus|fils de Lycus, un prétendant d'Hélène
Icus|île de la mer Égée
Ieterus|fleuve de Mésie
Ilissus|rivière de l'île d'Imbros
Iltonomus|un des fils d'Égyptus
Imavus|montagne faisant partie de l'Himalaya
Imbarus|montagne de Cilicie
Innocentius|Innocent, nom d'homme
Instantius|Instantius Rufus, ami de Martial
Intarabus|nom d'une divinité des Trévères
irceus|sorte de boudin [pour les sacrifices]
Isiarius|prêtre d'Isis
Jobus|c. Job
Jovinianus|Jovinien [hérésiarque]
Jovinus|nom d'homme
Jullus2|Jules Antoine, fils de Marc-Antoine le triumvir / v. Julus
juraticus|jurisconsulte
Kanus|surnom romain
Karlus|Karl ou Charles, nom de plusieurs rois [entre autres de Charlemagne]
Labanus|Laban [père de Lia et de Rachel]
Labullus|nom de femme, nom d'homme
Lacerius|nom d'un tribun de la plèbe
langurus|sorte de lézard vert
Lanus|fleuve du pays des Sères
Laronius|nom de guerrier
Lartius|Lartius (nom d'homme).
Lazarus|Lazare [qui fut ressuscité par J.-C.] / autres du même nom
Lebinthus|Lebinthe [une des Sporades]
lenulus|dim. de leno 2
Leocadius|nom de femme, nom d'homme
Lepidinus|nom de femme, nom d'homme
Lepinus|montagne du Latium
Leucetius|surnom de Mars
Liberius|nom d'homme / le pape Libère
Lilaeus|fleuve de Bithynie
Limnus|nom d'une île entre la Bretagne et l'Hibernie
Liparus|ancien roi des îles Éoliennes
Luccejus2|Lucéius (nom de plusieurs Romains).
Lucillus|nom de femme, nom d'homme
Luscienus|nom d'homme
Lycastus|ville de Crète
Lycetus|nom d'homme
Lygus|ancien nom de Byzance
Lysidicus|nom d'homme
Macarius|nom d'homme / saint Macaire, martyr à Lyon / des saints Macaires
Macistus|montagne de l'île de Lesbos
Macrianus|Macrien, empereur romain
Maecilius|nom d'un tribun de la plèbe
magistellus|dim. de magister
Magnentius|Germain qui se fit proclamer empereur romain
Magusanus|surnom d'Hercule
Majorianus|Majorien, empereur d'Occident
Malisianus|nom d'homme
Mamurianus|nom d'homme
manutius|celui qui a de longues mains
Marcellinus|nom d'homme et de femme
Marcomirus|Marcomir, chef des Francs
Mardochaeus|Mardochée, oncle d'Esther
Mardus|fleuve de l'Hyrcanie
Margus|fleuve de la Margiane / fleuve de Mésie
Maronillus|nom d'homme et de femme
Marrus|fondateur de Marrubium
Marsaeus|nom d'h.
Martinianus|nom d'h.
Martinus|nom d'un général sous Justinien / autres du même nom
Marullinus|nom d'h.
Maryllinus|nom d'h.
Matienus|nom d'h.
Matrinius|nom d'h. et de f.
Matrinus|fleuve du Picénum
Mattius|poète latin
Maturius|nom d'h.
Maximianus|Maximien Hercule, empereur romain
Maximilianus|surnom romain
Maximinus|Maximin, empereur romain
Mearus|fleuve de la Tarraconnaise
Medardus|saint Médard
melichrysus|sorte d'hyacinthe [pierre précieuse]
Melus|Mélos [île de la mer Égée]
Memorius|nom d'homme
Menaechmus|Ménechmus (nom d'homme) (Lebaigue P. 763 et P. 764)
Menexenus|le Ménéxène (un dialogue de Platon).
Meniscus|nom d'homme
Menotharus|fleuve d'Asie
Merisus|montagne de Thrace
Mermerus|nom d'un Centaure
Messanicus|une des bouches du Pô
Messidius|nom d'homme
Messienus|nom d'homme
Messius|nom d'homme
Mestrius|nom d'homme
Mestus|fleuve de Thrace
methodiarius|relatif au methodium
Metianus|nom d'homme
Metillius|Métillius (nom de plusieurs tribuns de la plèbe).
miltus|le minium, le vermillon.
Misius|nom de deux fleuves du Picénum
Misus|fleuve d'Ombrie
miurus|vers hexamètre terminé par un ïambe
Mizagus|ville de la Galatie
Mnasitimus|artiste grec
Mnesilochus|Mnésiloque [nom d'un Acarnanien]
Mnesitheus|Mnésithée [médecin grec]
Mnisus|ville d'Helvétie
Mnyzus|ville d'Helvétie
Modiacus|montagne de Galatie
Moenius|nom d'homme
Mogrus|fleuve de la Colchide
molocinarius|teinturier [en mauve]
molossopyrrhichus|molossopyrrhique, pied composé d'un molosse et d'un pyrrhique
Monimus|nom d'homme
monocentaurus|monstre avec une tête de boeuf
Monunius|roi des Dardanes
motacismus|Diom. répétition fréquente de la lettre m.
murilegus|qui prend les souris
Murricius|nom de femme, nom d'homme
musaraneus|musaraigne [petit animal]
musclus|sorte de machine de guerre
Mycalessus|ville de Béotie / m., le mont Mycalesse
Myriandrus|ville de Séleucide
Naessus|ville de Dacie
Naissus|ville de la Mésie supérieure
Naisus|ville de la Mésie supérieure
Nannienus|nom d'h.
Narbazacius|général romain sous Théodose
naricornus|qui a une corne sur le nez
Natisus|fleuve de Vénétie
Naustathmus|port d'Ionie, près de Phocée
Nazanzus|Nazianze [ville de Cappadoce]
Nazarius|nom d'h. / saint Nazaire
Nechepsus|Nechepso [prêtre égyptien qui a écrit sur l'astrologie]
Nectaridus|nom d'h.
Nemesius|nom d'un martyr
Neoterius|nom d'homme
Neratius|Neratius Priscus [jurisconsulte sous Trajan]
Neriphus|île de la mer Égée
Nerulinus|surnom romain
Nestus|fleuve de Thrace / f., ville d'Arabie
Niceratus|nom d'homme
Nicesius|nom d'un écrivain latin
Nicodorus|nom d'un magistrat athénien
Nicomachus|Nicomaque (nom d'homme).
Novatianus|Novatien (hérésiarque).
Nulus|montagne de l'Inde
Nuus|rivière de Cilicie
Nystrus|île située près de l'Étolie
Oaxus|lac d'Asie
occavus|v. occabus.
Ocharius|fleuve d'Asie, au-delà du Palus-Méotide
ocimus|c. ocimum
Oebasus|chef des troupes de Colchide
Oescus|fleuve de Mésie / f., ville sur ce fleuve
officiarius|serviteur, ministre (d'un magistrat), appariteur; satellite, acolyte, officier
Olbus|nom de guerrier
Olennius|gouverneur d'un canton de la Germanie sous Tibère
olivastellus|petit olivier sauvage
Omoemus|île voisine de l'Arabie Heureuse
oniropompus|celui qui envoie des songes
Onomarchus|général des armées d'Antigone
onychus|c. onyx
Opharus|fleuve de l'Asie, au-delà du Palus-Méotide
Ophradus|rivière de l'Asie ultérieure
Opiternius|un des fondateurs des Bacchanales
Orchivius|collègue de Cicéron dans la préture
Ordessus|port de la Sarmatie d'Europe
Ordesus|port de la Sarmatie d'Europe
Ordymnus|montagne de l'île de Lesbos
Orestinus|nom d'homme
Orientius|poète chrétien
Orius|nom d'un Lapithe
Orthanus|surnom de Bacchus
Ospous|ville des Alpes Carniques
ostracismus|ostracisme.
Oxyrynchus|ville d'Égypte, sur la rive occidentale du Nil
Pacilius|Pacilius (nom d'homme).
Paconianus|nom d'homme
Pactius|rivière de la Calabre
Palaepaphus|ville de Chypre, non loin de Paphos
Palaetyrus|ville de Phénicie, près de Tyr
palancarius|portefaix
Palfurius|nom d'homme
Panaretus|nom d'homme
pancratiarius|c. pancratiastes
Pantherus|nom d'homme
Pantheus|- 1 - Panthée (surnom de Bacchus). - 2 - Inscr. Panthée (nom d'homme).
Panysus|fleuve de Thrace qui se jette dans le Pont-Euxin
parapienus|sorte de pied métrique [composé d'un ïambe et d'un tribraque]
Parasinus|ville de la Chersonèse Taurique
Parihedrus|partie du mont Taurus
Parmeniscus|astronome
Parospus|fleuve d'Asie
Parparus|montagne de l'Argolide
parrus|c. parra
Paschasius|nom d'une martyre, nom d'un évêque d'Arles
Pasiphilus|nom d'homme
pastellus|sceau en cire
Pastius|rivière de la Calabre
Paterius|noms d'hommes
Paternianus|nom d'homme
Paterninus|nom d'homme
Patiscus|nom d'homme
Pausimachus|historien
Pedanius|nom de différents personnages
Pedasus|ville, la même qu'Adramytte
Pegasius|nom d'un évêque de Poitiers
pegniarius|Suet. gladiateur de parade (qui faisait des démonstrations d'escrime).
Pelinaeus|montagne de l'île de Chios
pennirapus|le pennirape (antagoniste du gladiateur samnite, dont il devait enlever l'aigrette).
Pennolocus|ville sur le lac Léman
Pentolabus|v. Panto-.
peratus|homme muni d'une besace [mot forgé]
Perius|un des fils d'Égyptus
Perixyomenus|le Périxyomène, celui qui se frotte dans le bain [titre d'une statue du sculpteur Antigone]
Petalus|nom d'homme
Petrichus|nom d'un poète grec
Peucolaus|nom d'un Macédonien
Phecadus|ville de Thessalie, peut-être la même que Pheca
Phellus|ville de Lycie
phetrius|membre d'une confrérie
Phigellus|nom d'homme
Philaenius|nom d'un historien grec.
Philagrius|Philagre. - 1 - Amm. secrétaire de Julien. - 2 - Sid. littérateur, ami de Sidoine.
Philarchus|Philarque (nom d'homme).
Philebus|Apul. Philèbe (nom propre grec).
Philenius|nom d'un historien grec.
Philetaerus|frère d'Eumène
Philetus|nom d'homme
Philostephanus|nom d'un écrivain, ami de Callimaque
Phisonus|un des quatre grands fleuves du paradis terrestre
Phlogius|nom de guerrier
Pholegandrus|une des Sporades
phryganius|insecte inconnu
Phrystimus|fleuve de Perse
Pientius|nom de deux évêques
pililudius|c. pilarius
Pindasus|montagne de la Troade
Pinneus|roi d'Illyrie
piscapus|pêcheur.
Pisitheus|médecin de Marc Aurèle
Pistoclerus|nom de personnage comique
Pitharatus|Pitharatus (un archonte d'Athènes).
pitinnus|v. pisinnus
Placidejanus2|Pacidéianus (un gladiateur célèbre).
Placidinus|nom d'homme
Plocamus|nom d'h.
Podasimus|un des fils d'Égyptus
Poenius|nom d'homme
Polemarchus|Polémarque (nom d'homme).
Polemus|Polème (nom d'homme).
polyanthemus|renoncule [plante]
Polyaratus|chef des Rhodiens
Polycarpus|saint Polycarpe [disciple de saint Jean]
Polycharmus|sculpteur / nom d'homme
Polytimus|nom d'homme
Pomanus|fleuve de l'Inde, en deçà du Gange
Pompillus|nom d'un poète latin
Pontilianus|nom d'h.
Porius|nom d'homme
Porphyrius|Porphyre [poète latin qui vivait sous Constantin]
Posidippus|Posidippe, nom d'homme
Posillus|nom de femme et nom d'homme
Potentius|nom d'homme
Prasutagus|Prasutage, nom d'un roi breton
Praxibulus|magistrat d'Athènes
Prepesinthus|île de la mer Égée
Prochorus|nom d'un martyr d'Antioche
Proclus|nom d'homme
Procopius|Procope [usurpateur à Constantinople, sous Valens]
prodigius|latin vulgaire) = prodigium
Prodorus|nom d'un statuaire
Proserius|nom d'homme
Proxenus|nom d'homme / Err. G2000
Pseudulus|v. Pseudolus.
Psyllus|roi qui donna son nom aux Psylles
pulpitus|scène, orchestre
Pupianus|nom d'homme
Pupienus|Maxime Pupien, empereur romain
Pupinus|nom d'homme
Pusaeus|nom d'homme
Pyrnus|nom de guerrier
Pyromachus|statuaire
Pythocritus|noms de deux statuaires
Pythodemus|nom d'un célèbre lutteur
Pythodicus|nom d'un statuaire
Pythus|nom d'homme
Quartinius|nom d'homme
quasilarius|fileur.
quasillarius|fileur
Quinterenus|nom d'homme
Quintillus|nom d'homme / frère de Claude le Gothique, fut proclamé empereur romain
Quintinus|nom de femme, noms d'hommes
Quintulus|nom de femme, nom d'homme
Raecius|nom d'homme
Ragonius|nom d'homme
Ramnus|île près de la Crète
referendarius|référendaire
Regillianus|un des usurpateurs de l'empire romain appelés les trente tyrans
Rholus|un des architectes qui construisirent le labyrinthe de Lemnos (al. Rhoecus)
Rhomus|nom d'un fils d'Énée
Rhuncus|nom d'un géant, probablement le même que Rhoetus ou Rhoecus
Rocus|nom d'homme
Roemus|fleuve de la Perse
rogarius|c. bustuarius
Rogatianus|Rogatien, nom d'un martyr
Romulianus|nom d'homme
Romus|nom d'un fils d'Énée
Rothus|nom de guerrier
Rotomagus|ville de la Gaule Lyonnaise, sur la Seine [auj. Rouen]
Rufillus|nom d'homme
Rullianus|surnom de Q. Fabius, qui fut appelé Maximus
Ruricius|saint Rurice, évêque de Limoges / autres du même nom
ruscus|fragon épineux [arbrisseau]
Sabidius|nom d'homme
Sabineius|nom d'homme
Sabinillus|nom d'homme, nom de femme
Sadanus|île de la mer d'Éthiopie
Saddarus|fleuve d'Asie
saeparius|préposé aux clôtures
Sagalassus|Sagalasse (ville de Pisidie).
Sagarinus|nom d'homme
Salanus|un ami d'Ovide
Salassus|Salassus (nom d'homme).
Saleianus|nom d'homme
Saltuinus|nom d'homme
Salvinus|noms d'hommes
samiarius|fourbisseur
sarcasmus|sarcasme [fig. de rhét.]
Sardemisus|montagne de Pamphylie
Sariolenus|nom d'homme
Sarmentius|noms d'hommes
Sarmentus|noms d'hommes
Sarus|fleuve de Cappadoce
Satellius|nom d'homme
Satracus|nom de guerrier
Satrius|nom d'homme
Satullinus|surnoms romains
Saturius|nom d'homme
saurus|saure [poisson de mer]
Saxanus|surnom d'Hercule
scabillarius|scabillaire, celui qui joue du scabillum
Scaevinus|nom d'homme
Scanchrus|montagne de l'Élymaïde
Scerdilaedus|nom de plusieurs rois d'Illyrie
Scetanus|nom d'homme
Scolus|petite ville de Béotie
Sebastianus|Sébastien, nom d'h.
seditionarius|auteur de séditions
Segovesus|Liv. Ségovèse (un prince Gaulois).
Sellius|nom d'homme
Semenpserteus|Sémenpsertée (roi d'Egypte).
semimodius|v. semodius
Semirus|fleuve du Bruttium
Seniauchus|nom d'h.
Sennius|nom d'homme
separius|préposé aux clôtures
Seppius|nom d'un Campanien
Serenianus|favori de Vibius Gallus, frère de Julien
Sergiolus|nom d'homme
Seronatus|Séronat [né tard], nom d'homme
Serronatus|Serronat (chef des Arvernes).
Servandus|noms propres
Sextillus|nom d'homme
Siberus|fleuve de l'Attique
Sicandrus|lac de Thessalie
Sicinus|île de la mer Égée
Sinnaus|v. Sannaus.
Sisennus|nom d'homme
Sitius|nom d'homme
Sixtus|Sixte, pape
Sodamus|fleuve de la Gédrosie
Sohaemus|roi des Ituréens
Sollius|un des prénoms de Sidoine Apollinaire
Solovettius|chef gaulois
soracus|coffre [pour mettre les costumes des comédiens]
Sosibianus|nom d'homme
Sosibius|précepteur de Britannicus
Sosilaus|nom d'h.
Sotacus|nom d'un naturaliste grec
Speratianus|nom d'h.
Speratinus|nom d'h.
sphondulus|sorte de champignon
Spicilius|nom d'un gladiateur
spondilus|sorte de champignon
spondogus|bédégar
Spurianus|n. d'homme
Spurinus|nom d'h.
stadiodromus|coureur dans le stade, athlète.
Staius|nom d'homme
Staphylius|Aus. nom d'un rhéteur.
Steganus|un des bras du Nil
stinchus|c. stingus
strigilarius|fabricant de strigiles
strufertarius|celui qui faisait un sacrifice près d'un arbre frappé de la foudre
strychnus|sorte de morelle à fruits noirs
Subrius|nom d'homme
Sububus|fleuve de Mauritanie
Suecius|nom d'un grammairien latin
Suedius|nom d'homme
Suetius|nom d'homme
Suffucius|nom d'homme
Sulcius|nom d'homme
surcillus|c. surculus
Surgasteus|coopérateur, surnom de Jupiter à Tios en Bithynie
Sydrus|fleuve de l'Inde
Sylvius|fils d'Énée / fils d'Ascagne, deuxième roi d'Albe / ensuite le nom de Silvius est donné à tous les rois d'Albe
Symphorus|nom d'homme
Symphosius|nom d'un poète latin
Synalus|nom d'homme
Syncerastus|nom d'esclave
Synhalus|nom d'homme
Syrmus|rivière de Thrace
tabus|sang corrompu
Tachinus|nom de femme, nom d'homme
Tagulus|ville voisine des Syrtes
Talarus|montagne de l'Épire
Talasius|ancien dieu, identifié avec Hyménée des Grecs
Tamus|promontoire de l'Inde
Tanarius|nom d'homme
Tanarus|le Tanare, affluent du Pô / surnom de Jupiter chez les Bretons
Tanus|nom d'un roi Scythe
Taphiassus|montagne d'Étolie
Taphrus|c. Taphros
Taranus|Jupiter Gaulois, à qui l'on immolait des victimes humaines
Tarius|surnom rom.
Tarquitus|Tarquitus (nom d'homme).
Tarratius|nom d'homme
Tarrutenius|nom d'homme
Tarvisus|ville de Vénétie (Trévise)
Tatulus|nom d'homme
Taugetus|Plin. le Taygète (montagne de Laconie).
Tauranus|nom de guerrier
Taurentus|port de la Narbonnaise, près de Toulon
teloniarius|percepteur d'impôts
Temnus|Temnos (ville d'Eolide).
Terentiolus|nom d'h.
Terentus|Térentus (partie du Champ de Mars affectée au jeux séculaires).
Terrinius|nom d'homme
terruncius|- 1 - trois onces. - 2 - le quart d'un as; un sou, un rien. - 3 - le quart d'une somme. - 4 - le quart d'un héritage.
Tertullinus|nom de femme, nom d'homme
Tertyllianus|célèbre jurisconsulte
tervenificus|Plaut. triple empoisonneur (injure).
Testilus|nom d'h.
Tetradius|nom d'homme
tetragonismus|quadrature
Tetranaulochus|ville de Thrace
Tetrilius|nom d'h.
Tetrinius|nom d'h.
Tettius|nom d'homme
Thalassus|nom d'h. // v. Thalassio.
Thelycus|nom d'homme
Theodulfus|nom d'homme
Theombrotus|nom d'un philosophe
Theomnastus|nom d'homme.
Theomolpus|nom d'homme
Theonomus|nom d'homme
Theoplastus|nom d'un évêque
Theridius|nom d'homme
Therimachus|nom d'un statuaire
Thersandrus|Thersandre (fils de Polynice, guerrier au siège de Troie).
Thersilochus|fils d'Anténor, tué au siège de Troie
Theruchus|Plaut. nom d'esclave.
Thessandrus|nom de guerrier grec
Thestilus|nom d'h.
Thestylus|nom d'homme
thocus|sorte de siège
thoracomachus|sorte de vêtement militaire
Thoricus|ville de l'Attique
thorus|v. torus 1.
Thraciscus|petit Thrace
Thrasamundus|roi des Vandales
Thrasippus|Thrasippe (général macédonien).
Thrasipus|général macédonien
Thrasus|nom d'h.
Thurrus|roi d'Hispanie
thymallus|sorte de poisson
thymus|thym [plante]
Tiberiolus|diminutif de Tiberius
Tiburtius|nom d'homme
Tidius|Tidius (nom d'homme).
Tigidius|nom d'homme
Timachus|rivière de Mésie
Timaristus|Plin. Timaristus (nom d'un médecin botaniste).
Timoxenus|nom d'homme
tiniunculus|crécerelle [oiseau]
tinnungulus|crécerelle [oiseau]
Tiphus|nom d'homme
Tirinus|petite rivière des Péligniens
Tisienus|nom d'homme
Tisippus|Étolien partisan des Romains
Titarissus|fleuve de Thessalie
Titarisus|fleuve de Thessalie
Titedius|Titédius Labéo, proconsul en Narbonnaise
Titiolus|nom d'homme
Titullus|nom d'h.
todus|sorte d'oiseau très petit
Togisonus|rivière de la Vénétie
Togonius|nom d'homme
Toliandossus|surnom d'Hercule chez les Tolosates
Tongilius|Tongilius (nom d'homme).
torarius|infirmier, garde-malade
Toxillus|Toxillus (nom d'homme).
Toxius|nom d'homme
Toxotius|nom d'homme
trapizius|c. trapezium
Trebonianus|Trébonien, empereur romain
Tricarenus|île du golfe Argolique
